config,trie_type,group_depth,pebble_block_size_kb,benchmark,run,block_number,gas_used,tx_count,execution_ms,state_read_ms,state_hash_ms,commit_ms,total_ms,mgas_per_sec,accounts_read,storage_slots_read,code_read,code_bytes_read,accounts_written,accounts_deleted,storage_slots_written,storage_slots_deleted,code_written,code_bytes_written,account_cache_hits,account_cache_misses,account_cache_hit_rate,storage_cache_hits,storage_cache_misses,storage_cache_hit_rate,code_cache_hits,code_cache_misses,code_cache_hit_rate,code_cache_hit_bytes,code_cache_miss_bytes
mpt,mpt,0,4,mixed_sload_sstore,42,64406,100000000,1,183.7353,3163.6063,0.0569,18.636,3366.0944,29.708,8,23418,2,1493,2,0,0,0,0,0,2,6,25,2431,20987,10.38,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,43,64407,106226,2,0.127,0.1028,0.9334,0.6758,1.8843,56.374,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,43,64408,100000000,1,188.5288,3193.0866,0.0619,15.9377,3397.7066,29.4316,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2585,20833,11.04,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,44,64409,106226,2,0.0553,0.2143,1.1018,0.8414,2.2792,46.6064,11,0,0,0,3,0,0,0,1,149,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,44,64410,100000000,1,184.5651,3060.8305,0.0454,18.862,3264.3907,30.6336,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2262,21156,9.66,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,45,64411,106226,2,0.0862,0.232,1.1455,0.6335,2.1894,48.5184,11,0,0,0,3,0,0,0,1,149,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,45,64412,100000000,1,179.7588,3159.4498,0.0722,16.9914,3356.4718,29.7932,8,23418,2,1493,2,0,0,0,0,0,4,4,50,2356,21062,10.06,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,46,64413,106226,2,0.136,0.2864,0.0993,0.6041,1.2402,85.6493,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,46,64414,100000000,1,165.3075,3070.3503,0.0816,17.9569,3253.7954,30.7333,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2709,20709,11.57,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,47,64415,106226,2,0.0918,0.241,0.5028,0.4189,1.3284,79.9664,11,0,0,0,3,0,0,0,1,149,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,47,64416,100000000,1,183.2267,3148.2643,0.0645,20.3026,3351.9472,29.8334,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2382,21036,10.17,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,48,64417,106226,2,0.0539,0.0802,0.4475,0.4887,1.1138,95.374,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,48,64418,100000000,1,180.8734,3079.3803,0.0574,19.1475,3279.5424,30.4921,8,23418,2,1493,2,0,0,0,0,0,4,4,50,2221,21197,9.48,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,49,64419,106226,2,0.1729,0.3378,0.8288,0.753,2.1915,48.4721,11,0,0,0,3,0,0,0,1,149,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,49,64420,100000000,1,174.3298,3135.001,0.068,17.9823,3327.4707,30.0529,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2709,20709,11.57,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,50,64421,106226,2,0.1391,0.2286,0.8797,0.7656,2.1056,50.4491,11,0,0,0,3,0,0,0,1,149,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,50,64422,100000000,1,185.9994,3199.3524,0.062,13.5772,3399.0787,29.4197,8,23418,2,1493,2,0,0,0,0,0,4,4,50,2273,21145,9.71,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,51,64423,106226,2,0.0896,0.1733,0.3545,0.4634,1.1543,92.0268,11,0,0,0,3,0,0,0,1,149,7,4,63.64,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,51,64424,100000000,1,181.272,3170.8883,0.0635,13.7773,3366.0901,29.7081,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2303,21115,9.83,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,52,64425,106226,2,0.1238,0.1031,0.3655,0.5847,1.2188,87.1531,11,0,0,0,3,0,0,0,1,149,5,6,45.45,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,52,64426,100000000,1,181.233,3142.8124,0.0615,17.921,3342.1168,29.9212,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2193,21225,9.36,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,53,64427,106226,2,0.0508,0.3321,0.1747,0.4063,1.0483,101.3283,11,0,0,0,3,0,0,0,1,149,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,53,64428,100000000,1,175.9922,3085.2242,0.0683,18.5862,3279.9618,30.4882,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2396,21022,10.23,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,54,64429,106226,2,0.0952,0.1537,0.5878,0.3986,1.3208,80.4229,11,0,0,0,3,0,0,0,1,149,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,54,64430,100000000,1,172.3899,3098.7593,0.0741,18.215,3289.5384,30.3994,8,23418,2,1493,2,0,0,0,0,0,4,4,50,2457,20961,10.49,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,55,64431,106226,2,0.0508,0.0958,0.7778,0.4272,1.4026,75.7344,11,0,0,0,3,0,0,0,1,149,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,55,64432,100000000,1,181.9009,3168.9037,0.1428,22.1131,3373.1657,29.6457,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2338,21080,9.98,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,56,64433,106226,2,0.0616,0.098,1.4679,0.5893,2.2728,46.7382,11,0,0,0,3,0,0,0,1,149,5,6,45.45,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,56,64434,100000000,1,168.0404,3085.8193,0.0667,19.4836,3273.5083,30.5483,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,1882,21536,8.04,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,57,64435,106226,2,0.1343,0.0848,0.4382,4.28,4.976,21.3475,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,57,64436,100000000,1,185.1158,3152.7836,0.0727,16.8981,3354.9467,29.8067,8,23418,2,1493,2,0,0,0,0,0,2,6,25,2471,20947,10.55,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,58,64437,106226,2,0.1404,0.2489,0.9675,0.5666,2.0349,52.2021,11,0,0,0,3,0,0,0,1,149,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,58,64438,100000000,1,180.6375,3030.8851,0.0679,17.6587,3229.3513,30.966,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2163,21255,9.24,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,59,64439,106226,2,0.1557,0.0962,1.0665,2.8737,4.2425,25.0384,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,59,64440,100000000,1,173.2594,3269.5747,0.064,19.4456,3462.4438,28.8813,8,23418,2,1493,2,0,0,0,0,0,4,4,50,2739,20679,11.7,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,60,64441,106226,2,0.1067,0.2946,0.246,0.7051,1.4376,73.8931,11,0,0,0,3,0,0,0,1,149,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,60,64442,100000000,1,183.5589,3042.9356,0.0647,18.6446,3245.2953,30.8138,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2240,21178,9.57,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,61,64443,106226,2,0.1221,0.1626,1.1084,0.6566,2.1021,50.5326,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,61,64444,100000000,1,186.3595,3063.4282,0.0785,14.3329,3264.3199,30.6343,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2349,21069,10.03,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,62,64445,106226,2,0.1418,0.1747,1.0296,0.5187,1.9702,53.9169,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,62,64446,100000000,1,174.0879,2971.6901,0.0617,19.4183,3165.3413,31.5922,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,1869,21549,7.98,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,63,64447,106226,2,0.1373,0.4647,1.0468,0.8701,2.6618,39.9069,11,0,0,0,3,0,0,0,1,149,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,63,64448,100000000,1,184.2804,3161.0632,0.0922,18.586,3364.1178,29.7255,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2550,20868,10.89,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,64,64449,106226,2,0.0609,0.1532,0.461,0.4899,1.2145,87.4681,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,64,64450,100000000,1,181.1092,3184.3434,0.0659,18.0574,3383.6511,29.5539,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2379,21039,10.16,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,65,64451,106226,2,0.0786,0.2462,0.3638,0.4274,1.2021,88.3653,11,0,0,0,3,0,0,0,1,149,5,6,45.45,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,65,64452,100000000,1,178.6295,3303.1033,0.0711,13.9158,3495.8128,28.6057,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2639,20779,11.27,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,66,64453,106226,2,0.0594,0.111,0.8838,0.8166,1.937,54.8394,11,0,0,0,3,0,0,0,1,149,5,6,45.45,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,66,64454,100000000,1,179.4277,3118.8835,0.0799,19.4586,3317.9339,30.1392,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2380,21038,10.16,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,67,64455,106226,2,0.151,0.0808,0.8566,0.7632,1.895,56.0571,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,67,64456,100000000,1,178.4218,3173.7457,0.0681,13.8973,3366.228,29.7068,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2503,20915,10.69,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,68,64457,106226,2,0.0628,0.2434,0.8475,0.5207,1.7357,61.1999,11,0,0,0,3,0,0,0,1,149,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,68,64458,100000000,1,180.6933,3057.4883,0.0622,17.667,3256.0266,30.7123,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,1925,21493,8.22,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,69,64459,106226,2,0.0813,0.2539,0.537,0.7509,1.7443,60.8978,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,69,64460,100000000,1,172.7472,2999.3175,0.1131,17.3455,3189.6817,31.3511,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,1991,21427,8.5,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,70,64461,106226,2,0.129,0.1522,0.8362,0.4604,1.6289,65.2141,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,70,64462,100000000,1,177.9728,3131.6033,0.0567,13.2667,3322.9972,30.0933,8,23418,2,1493,2,0,0,0,0,0,4,4,50,2350,21068,10.04,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,71,64463,106226,2,0.1642,0.1441,1.0048,0.7386,2.1072,50.4113,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,71,64464,100000000,1,171.7536,3191.0506,0.0663,17.6945,3380.6574,29.58,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2664,20754,11.38,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,72,64465,106226,2,0.0457,0.1061,0.9009,0.5236,1.6258,65.3364,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,72,64466,100000000,1,183.4337,3197.9161,0.0697,17.9044,3399.4212,29.4168,8,23418,2,1493,2,0,0,0,0,0,4,4,50,2396,21022,10.23,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,73,64467,106226,2,0.118,0.1663,0.4396,0.5227,1.303,81.5234,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,73,64468,100000000,1,190.9584,3246.1302,0.057,17.8703,3455.111,28.9426,8,23418,2,1493,2,0,0,0,0,0,4,4,50,2582,20836,11.03,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,74,64469,106226,2,0.0408,0.0661,0.2678,0.3686,0.7838,135.5223,11,0,0,0,3,0,0,0,1,149,5,6,45.45,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,74,64470,100000000,1,183.861,3183.4585,0.0503,14.9312,3382.3826,29.565,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2199,21219,9.39,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,75,64471,106226,2,0.0631,0.1735,1.0273,0.4984,1.8146,58.5403,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,75,64472,100000000,1,180.8186,3081.5862,0.0603,20.1179,3282.6629,30.4631,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2059,21359,8.79,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,76,64473,106226,2,0.168,0.0867,1.3591,0.9068,2.5789,41.1903,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,76,64474,100000000,1,177.9927,3115.5647,0.1029,26.6521,3320.4084,30.1168,8,23418,2,1493,2,0,0,0,0,0,4,4,50,2149,21269,9.18,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,77,64475,106226,2,0.1051,0.1929,0.7777,0.5782,1.7541,60.558,11,0,0,0,3,0,0,0,1,149,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,77,64476,100000000,1,179.9146,3135.6155,0.0771,16.9334,3332.6697,30.006,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2273,21145,9.71,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,78,64477,106226,2,0.0574,0.1306,0.8633,0.6637,1.7677,60.0938,11,0,0,0,3,0,0,0,1,149,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,78,64478,100000000,1,183.175,3057.3913,0.0633,20.3757,3261.0812,30.6647,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2098,21320,8.96,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,79,64479,106226,2,0.0442,0.2737,0.6342,0.4788,1.471,72.2113,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,79,64480,100000000,1,175.9754,3284.9742,0.0901,25.209,3486.3721,28.6831,8,23418,2,1493,2,0,0,0,0,0,4,4,50,2673,20745,11.41,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,80,64481,106226,2,0.1188,0.2078,0.6522,0.6758,1.7448,60.8801,11,0,0,0,3,0,0,0,1,149,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,80,64482,100000000,1,184.7835,3223.4294,0.0629,17.8172,3426.2223,29.1867,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2464,20954,10.52,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,81,64483,106226,2,0.1295,0.2404,0.7547,0.546,1.7375,61.1359,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,81,64484,100000000,1,181.4296,3219.2129,0.0581,19.3466,3420.1428,29.2385,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2119,21299,9.05,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,82,64485,106226,2,0.1161,0.3216,0.6454,0.7622,1.9789,53.6783,11,0,0,0,3,0,0,0,1,149,5,6,45.45,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,82,64486,100000000,1,173.4598,3178.1917,0.057,17.37,3369.1629,29.681,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2752,20666,11.75,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,83,64487,106226,2,0.0522,0.6966,0.2211,0.4834,1.5119,70.2612,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,83,64488,100000000,1,179.8744,3095.4358,0.0586,19.8557,3295.2947,30.3463,8,23418,2,1493,2,0,0,0,0,0,2,6,25,2013,21405,8.6,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,84,64489,106226,2,0.1442,0.107,0.8299,0.7181,1.8708,56.7798,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,84,64490,100000000,1,162.4062,3046.4705,0.0751,17.2887,3226.3194,30.9951,8,23418,2,1493,2,0,0,0,0,0,4,4,50,1852,21566,7.91,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,85,64491,106226,2,0.1205,0.312,0.7251,0.676,1.9905,53.3673,11,0,0,0,3,0,0,0,1,149,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,85,64492,100000000,1,181.7809,3207.695,0.0655,16.9417,3406.5929,29.3548,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2428,20990,10.37,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,86,64493,106226,2,0.0624,0.1859,0.6419,0.3917,1.3649,77.8291,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,86,64494,100000000,1,188.489,3229.9825,0.0625,13.5999,3432.2137,29.1357,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2524,20894,10.78,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,87,64495,106226,2,0.1548,0.2158,0.8669,0.7214,2.0513,51.784,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,87,64496,100000000,1,192.5316,3138.1445,0.0669,18.6201,3349.4532,29.8556,8,23418,2,1493,2,0,0,0,0,0,4,4,50,2224,21194,9.5,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,88,64497,106226,2,0.2036,0.1675,0.8039,0.7428,2.0085,52.8869,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,88,64498,100000000,1,173.1671,3049.4128,0.0647,19.7998,3242.5311,30.8401,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,1910,21508,8.16,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,89,64499,106226,2,0.179,0.2256,0.6118,0.453,1.5225,69.7688,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,89,64500,100000000,1,191.3206,3160.237,0.059,17.6221,3369.345,29.6794,8,23418,2,1493,2,0,0,0,0,0,4,4,50,2342,21076,10.0,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,90,64501,106226,2,0.0566,0.126,0.9646,0.6321,1.8272,58.1369,11,0,0,0,3,0,0,0,1,149,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,90,64502,100000000,1,189.4505,3218.5898,0.0728,13.5152,3421.7363,29.2249,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2536,20882,10.83,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,91,64503,106226,2,0.0585,0.2024,1.1117,0.6947,2.1207,50.0903,11,0,0,0,3,0,0,0,1,149,5,6,45.45,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,91,64504,100000000,1,198.4895,3234.3658,0.0697,38.2846,3471.3124,28.8075,8,23418,2,1493,2,0,0,0,0,0,4,4,50,2485,20933,10.61,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,92,64505,106226,2,0.0991,0.1893,0.8925,0.6162,1.909,55.6437,11,0,0,0,3,0,0,0,1,149,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,92,64506,100000000,1,171.8947,3140.1901,0.0625,16.2822,3328.5177,30.0434,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2340,21078,9.99,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,93,64507,106226,2,0.0652,0.8971,0.6668,0.7817,2.4886,42.6855,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,93,64508,100000000,1,165.377,3150.8928,0.0723,18.6671,3335.1037,29.9841,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2178,21240,9.3,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,94,64509,106226,2,0.1116,0.1495,1.1457,0.641,2.1108,50.3255,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,94,64510,100000000,1,178.9421,3219.1894,0.0572,19.4873,3417.7559,29.259,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2205,21213,9.42,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,95,64511,106226,2,0.3288,0.4839,3.4338,1.3476,5.6938,18.6563,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,95,64512,100000000,1,187.3643,3180.6613,0.0755,21.4466,3389.6235,29.5018,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2485,20933,10.61,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,96,64513,106226,2,0.0635,0.118,0.7792,0.5455,1.5629,67.9685,11,0,0,0,3,0,0,0,1,149,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,96,64514,100000000,1,183.1982,3147.4366,0.0562,19.6243,3350.4167,29.847,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2821,20597,12.05,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,97,64515,106226,2,0.0468,0.233,0.4197,0.403,1.1515,92.2513,11,0,0,0,3,0,0,0,1,149,6,5,54.55,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,97,64516,100000000,1,172.7256,3113.4727,0.0878,19.3584,3305.7337,30.2505,8,23418,2,1493,2,0,0,0,0,0,4,4,50,2718,20700,11.61,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,98,64517,106226,2,0.141,0.101,0.4004,0.421,1.1165,95.1399,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,98,64518,100000000,1,175.141,3159.7738,0.0676,16.8016,3351.8642,29.8341,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2235,21183,9.54,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,99,64519,106226,2,0.1447,0.0746,0.5473,0.4262,1.2362,85.932,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,99,64520,100000000,1,170.8806,3096.1331,0.0681,14.1503,3281.3532,30.4752,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,2302,21116,9.83,2,0,100,1493,0
mpt,mpt,0,4,mixed_sload_sstore,100,64521,106226,2,0.1235,0.1408,0.8228,0.6758,1.8133,58.5822,11,0,0,0,3,0,0,0,1,149,4,7,36.36,0,0,0,0,0,0,0,0
mpt,mpt,0,4,mixed_sload_sstore,100,64522,100000000,1,183.7154,3042.009,0.0695,17.633,3243.4971,30.8309,8,23418,2,1493,2,0,0,0,0,0,3,5,37.5,1751,21667,7.48,2,0,100,1493,0
